,srv_lat,srv_long,epoch_s,ind,BigBelly,dist
1444,42.2831,-71.0867,1417706090,1444,436,4478.601447561556
1445,42.3594,-71.0587,1409844910,1445,90,83.60968504801636
1446,42.2845,-71.1581,1393854939,1446,N,A
1447,42.3537,-71.1309,1409295052,1447,299,388.1732340117452
1448,42.3535,-71.141,1397228034,1448,379,877.4057448237614
1449,42.3594,-71.0587,1399008652,1449,90,83.60968504801636
1450,42.2998,-71.086,1405697414,1450,436,3196.844144077065
1451,42.279,-71.0892,1411977256,1451,436,5615.278313972145
1452,42.3513,-71.1299,1401802613,1452,319,389.9277304778836
1453,42.318,-71.0777,1404972154,1453,306,4180.624695189306
1454,42.2904,-71.142,1406013938,1454,N,A
1455,42.3594,-71.0587,1411742484,1455,90,83.60968504801636
1456,42.3181,-71.1082,1415803749,1456,249,1248.7659561750825
1457,42.2704,-71.1474,1403787373,1457,N,A
1458,42.3601,-71.1307,1414063547,1458,245,1719.8377742589876
1459,42.3044,-71.0579,1403160091,1459,489,2714.0262687803856
1460,42.289,-71.088,1404887904,1460,436,2532.4096585550055
1461,42.2892,-71.0485,1406816791,1461,282,6018.477395081899
1462,42.3265,-71.1007,1409152529,1462,300,1385.0492508527273
1463,42.3084,-71.0686,1409153293,1463,489,1021.1218188797163
1464,42.3526,-71.1372,1410936279,1464,379,312.1830001098356
1465,42.3475,-71.1401,1400168236,1465,176,1641.1021617651297
1466,42.3198,-71.054,1395725283,1466,454,1959.7165251133843
1467,42.343,-71.1428,1411197798,1467,460,2817.0568496503524
1468,42.2828,-71.1376,1403867500,1468,N,A
1469,42.3511,-71.1345,1408974857,1469,353,749.2661306798927
1470,42.2994,-71.0737,1416332792,1470,498,2011.1510364749613
1471,42.3175,-71.0552,1406376619,1471,454,1959.5973505926518
1472,42.2881,-71.0766,1411401540,1472,282,1780.9116774154772
1473,42.2962,-71.0602,1393249216,1473,498,3318.0085034235294
1474,42.3594,-71.0587,1407842465,1474,90,83.60968504801636
1475,42.303,-71.1327,1396357333,1475,249,8935.464404159964
1476,42.3594,-71.0587,1406638303,1476,90,83.60968504801636
1477,42.322,-71.1081,1402659902,1477,131,215.63834076571496
1478,42.3085,-71.1028,1393005082,1478,493,2792.896008941096
1479,42.2947,-71.0693,1406386058,1479,282,1720.8316437823212
1480,42.356,-71.1376,1398423743,1480,380,824.584145859914
1481,42.3594,-71.1245,1408722473,1481,245,2614.736857548529
1482,42.3491,-71.1365,1411537410,1482,176,656.577809132511
1483,42.311,-71.0785,1408364057,1483,489,3510.9268312050626
1484,42.3088,-71.0647,1401967643,1484,369,1036.8000220264908
1485,42.3038,-71.1048,1410001541,1485,436,4551.66359304833
1486,42.3094,-71.0798,1406782835,1486,489,3548.9508964780375
1487,42.296,-71.0534,1402997896,1487,498,4777.60793854259
1488,42.3446,-71.1515,1396531772,1488,426,1585.160673763551
1489,42.353,-71.1508,1405686670,1489,259,1224.7478241460954
1490,42.2819,-71.0804,1411024386,1490,282,3995.9060787021604
1491,42.3099,-71.1135,1402897943,1491,249,4153.3588017340335
1492,42.3174,-71.0595,1403329820,1492,306,1225.4350656560246
1493,42.3102,-71.0641,1412580899,1493,369,539.973928243619
1494,42.3027,-71.074,1406617140,1494,498,1585.3849820553592
1495,42.2689,-71.1108,1390310375,1495,N,A
1496,42.319,-71.0531,1398836909,1496,454,2256.92317936433
1497,42.3594,-71.0587,1414479331,1497,90,83.60968504801636
1498,42.354,-71.1465,1389715512,1498,259,1032.985593697361
1499,42.2978,-71.085,1412342256,1499,436,2991.62683029467
1500,42.2646,-71.1026,1400564191,1500,N,A
1501,42.3126,-71.0794,1410875419,1501,489,4052.3524708277555
1502,42.3214,-71.1109,1411540463,1502,249,164.18448683251452
1503,42.2867,-71.0506,1405956984,1503,282,5576.827739663889
1504,42.3584,-71.1299,1412681410,1504,245,1263.9124265063947
1505,42.3594,-71.0587,1393311014,1505,90,83.60968504801636
1506,42.3089,-71.0605,1390321084,1506,369,1009.5927032038397
1507,42.3572,-71.1303,1411640339,1507,245,865.6032090022793
1508,42.304,-71.0564,1391752874,1508,172,2863.8529897768576
1509,42.3133,-71.0579,1404747091,1509,172,1303.2152695687678
1510,42.3531,-71.1306,1394888331,1510,299,185.42352006818496
1511,42.345,-71.1521,1393667861,1511,257,1425.2382203468178
1512,42.3516,-71.123,1401539833,1512,337,184.9213854583514
1513,42.322,-71.1084,1405945426,1513,131,260.8118668083363
1514,42.312,-71.0624,1409218522,1514,369,304.22174870312216
1515,42.3493,-71.1372,1396280161,1515,176,860.2465549103022
1516,42.2863,-71.1441,1406637359,1516,N,A
1517,42.3555,-71.1312,1409294733,1517,245,402.5536060470139
1518,42.2987,-71.0729,1395125265,1518,498,2047.0791198717743
1519,42.2858,-71.0621,1402667127,1519,282,2789.8818731067
1520,42.2817,-71.0956,1413551489,1520,436,4439.324277128857
1521,42.3594,-71.0587,1414653216,1521,90,83.60968504801636
1522,42.3146,-71.0574,1395329076,1522,172,1489.6599448475044
1523,42.3594,-71.0587,1400602632,1523,90,83.60968504801636
1524,42.3379,-71.1469,1402295052,1524,460,662.0388988073878
1525,42.3194,-71.0926,1414764274,1525,493,2092.2021013863605
1526,42.313,-71.0986,1403069975,1526,493,836.8560798675117
1527,42.2845,-71.1581,1393938746,1527,N,A
1528,42.3584,-71.1268,1411394629,1528,245,1891.4848029928742
1529,42.3529,-71.1485,1398436502,1529,259,1175.2999146649163
1530,42.3511,-71.1326,1389254408,1530,213,313.13647671856455
1531,42.3173,-71.0584,1407157599,1531,454,1398.2652235461844
1532,42.3594,-71.0587,1407774981,1532,90,83.60968504801636
1533,42.3483,-71.1393,1395983823,1533,176,1383.846803610907
1534,42.289,-71.088,1405948298,1534,436,2532.4096585550055
1535,42.2994,-71.1419,1401286692,1535,N,A
1536,42.3466,-71.1033,1399987935,1536,116,861.3316578750208
1537,42.2848,-71.0646,1401262087,1537,282,2524.0686581134373
1538,42.3516,-71.123,1419833505,1538,337,184.9213854583514
1539,42.3427,-71.1508,1409585199,1539,225,1746.5031691559275
1540,42.3101,-71.0814,1406814044,1540,489,4048.9695270174634
1541,42.3549,-71.1286,1407133954,1541,299,825.2888550396797
1542,42.3594,-71.0587,1412061307,1542,90,83.60968504801636
1543,42.3493,-71.1372,1402154126,1543,176,860.2465549103022
1544,42.3594,-71.0587,1412061794,1544,90,83.60968504801636
1545,42.2868,-71.1227,1408683738,1545,436,8045.340733485424
1546,42.3454,-71.1412,1393954547,1546,176,2211.0749640024083
1547,42.2615,-71.154,1406125110,1547,N,A
1548,42.3551,-71.1292,1409580026,1548,299,835.1856221948248
1549,42.3432,-71.0998,1413787247,1549,322,271.44701696366184
1550,42.3512,-71.1312,1400567768,1550,213,69.90338685052744
1551,42.2663,-71.162,1398929514,1551,N,A
1552,42.3121,-71.0625,1410194341,1552,369,336.59048439653617
1553,42.3493,-71.1532,1415796179,1553,414,43.46734072685668
1554,42.3091,-71.0718,1399029302,1554,489,1667.0649917007308
1555,42.2831,-71.0789,1415862061,1555,282,3398.182531503366
1556,42.3539,-71.1497,1413436374,1556,259,820.1443489372447
1557,42.3578,-71.1371,1406618888,1557,380,1413.878894381416
1558,42.3227,-71.0797,1399268113,1558,159,4692.949191891281
1559,42.3136,-71.0805,1398928078,1559,489,4514.341673698345
1560,42.3521,-71.1384,1408425604,1560,379,482.2539310218953
1561,42.2732,-71.0745,1417673928,1561,282,6241.506109182574
1562,42.3594,-71.0587,1409576451,1562,90,83.60968504801636
1563,42.3121,-71.114,1410532014,1563,249,3406.737320895281
1564,42.3027,-71.0574,1404829444,1564,498,2936.3119922269243
1565,42.3111,-71.0554,1399456181,1565,172,499.3021513846168
1566,42.3172,-71.0581,1400831691,1566,454,1473.3732952134117
1567,42.2706,-71.0887,1391100625,1567,436,8630.155974634454
1568,42.3103,-71.0667,1407765490,1568,369,1157.0682594008952
1569,42.3448,-71.1409,1402582994,1569,176,2264.8651846358075
1570,42.3149,-71.1069,1409809884,1570,493,2449.6037452755795
1571,42.3594,-71.0587,1415625469,1571,90,83.60968504801636
1572,42.3451,-71.1414,1402583222,1572,176,2314.7527317222252
1573,42.3492,-71.1576,1396788801,1573,216,530.8394649492149
1574,42.3015,-71.0727,1412776473,1574,498,1354.8628886285717
1575,42.3589,-71.1369,1402991116,1575,245,1659.1030815139247
1576,42.356,-71.1369,1412665533,1576,380,759.6525131803475
1577,42.3479,-71.1531,1419427084,1577,257,336.88491211285054
1578,42.3586,-71.1296,1413372755,1578,245,1371.2226641766683
1579,42.2861,-71.077,1409150151,1579,282,2262.84460689449
1580,42.3451,-71.1401,1403791461,1580,176,2025.5976102701698
1581,42.3035,-71.071,1394177928,1581,498,778.7003859247596
1582,42.3594,-71.0587,1411484138,1582,90,83.60968504801636
1583,42.2651,-71.1263,1403619632,1583,N,A
1584,42.3523,-71.1536,1399617305,1584,414,1139.1693618218767
1585,42.2575,-71.1579,1411562851,1585,N,A
1586,42.3497,-71.1409,1391433755,1586,379,1574.426088050979
1587,42.3594,-71.0587,1394009313,1587,90,83.60968504801636
1588,42.304,-71.1264,1409155305,1588,249,7577.973220754649
1589,42.356,-71.1574,1400651545,1589,259,2268.677177810671
1590,42.3594,-71.0587,1411974698,1590,90,83.60968504801636
1591,42.2972,-71.0576,1402312902,1591,498,3589.309659990357
1592,42.3121,-71.0625,1410172561,1592,369,336.59048439653617
1593,42.3593,-71.124,1408526223,1593,337,2703.524758110291
1594,42.3492,-71.1618,1408266066,1594,216,1668.6150707479671
1595,42.3383,-71.147,1402294925,1595,460,758.7380460271528
1596,42.302,-71.0721,1408724558,1596,498,1133.723486460592
1597,42.3523,-71.1335,1389596870,1597,353,323.89404593065603
1598,42.3558,-71.1371,1412665805,1598,380,704.726436493104
1599,42.3344,-71.1031,1408108710,1599,289,157.25419160377845
1600,42.352,-71.1456,1415034253,1600,259,1764.2496084472264
1601,42.2887,-71.0532,1393430789,1601,282,4759.021425050756
1602,42.3518,-71.1352,1395899988,1602,345,531.7880953623688
1603,42.3483,-71.1545,1395065496,1603,257,394.30303425934153
1604,42.3115,-71.0751,1409635658,1604,489,2917.9088607898893
1605,42.322,-71.1081,1402142190,1605,131,215.63834076571496
1606,42.319,-71.0389,1401983208,1606,172,4841.360468402027
1607,42.356,-71.137,1412665588,1607,380,766.3772494151196
1608,42.2857,-71.1207,1410849872,1608,436,7678.470022303286
1609,42.2964,-71.0871,1403089650,1609,436,2252.7497293902666
1610,42.3091,-71.0653,1403868713,1610,369,1053.1746218125575
1611,42.2904,-71.0636,1406123511,1611,282,1909.0192180830304
1612,42.2959,-71.0528,1418047126,1612,498,4934.869599975012
1613,42.3585,-71.1357,1404540439,1613,245,1334.8292387871036
1614,42.322,-71.1081,1401711417,1614,131,215.63834076571496
1615,42.2801,-71.1575,1410421563,1615,N,A
1616,42.3141,-71.0543,1391439468,1616,172,928.4272267713212
1617,42.2921,-71.041,1417614359,1617,172,7896.521154215518
1618,42.3018,-71.0605,1412604042,1618,498,2142.026454639302
1619,42.3562,-71.1515,1399981961,1619,259,665.6861072377817
1620,42.2912,-71.0621,1397745890,1620,282,2348.914173623396
1621,42.3128,-71.0798,1415867048,1621,489,4182.822021403586
1622,42.3148,-71.0607,1401169901,1622,369,1417.661465692094
1623,42.2878,-71.142,1392996588,1623,N,A
1624,42.3148,-71.0676,1399962067,1624,369,1892.084887662545
1625,42.2792,-71.0935,1392910872,1625,436,5352.193811761927
1626,42.2748,-71.1522,1410959292,1626,N,A
1627,42.3104,-71.0792,1401370319,1627,489,3560.185943898732
1628,42.2905,-71.0561,1409721178,1628,282,3947.0686257838915
1629,42.3489,-71.1378,1406725061,1629,176,984.1865274413103
1630,42.2937,-71.0611,1412611919,1630,282,2902.1476661181705
1631,42.3542,-71.1496,1395057532,1631,259,707.543824473553
1632,42.3413,-71.1515,1401261392,1632,225,1203.0357437105502
1633,42.3543,-71.1361,1412667029,1633,380,126.92532140062276
1634,42.349,-71.1536,1412681108,1634,257,120.71855116283801
1635,42.3136,-71.0693,1391695963,1635,369,2021.0272798976116
1636,42.3097,-71.0801,1407841883,1636,489,3666.7932905698312
1637,42.291,-71.1494,1403009705,1637,N,A
1638,42.2961,-71.0551,1396444606,1638,498,4374.562051332199
1639,42.3468,-71.1505,1404919879,1639,426,777.7904950455529
1640,42.3022,-71.0583,1407415866,1640,498,2707.5546708336005
1641,42.337,-71.1501,1395383489,1641,156,307.4189269831449
1642,42.2847,-71.0665,1408339295,1642,282,2256.5033944006063
1643,42.3546,-71.1306,1405324464,1643,299,647.5664309160524
1644,42.3594,-71.0587,1413298691,1644,90,83.60968504801636
1645,42.3513,-71.1327,1389254478,1645,213,343.6349942597207
1646,42.3027,-71.0574,1405683393,1646,498,2936.3119922269243
1647,42.351,-71.1702,1408534927,1647,216,4017.5840005573427
1648,42.3398,-71.1466,1406099301,1648,460,1290.0689769511016
1649,42.3219,-71.1081,1410849601,1649,131,249.1375354164643
1650,42.345,-71.1393,1395832658,1650,176,1883.291523536674
1651,42.3173,-71.0584,1407157688,1651,454,1398.2652235461844
1652,42.2852,-71.1461,1406209160,1652,N,A
1653,42.3594,-71.0587,1413812394,1653,90,83.60968504801636
1654,42.3272,-71.1057,1407308269,1654,409,1662.1583527444388
1655,42.3191,-71.0751,1415208426,1655,306,3428.8770939717033
1656,42.3525,-71.1398,1413461617,1656,379,628.7652283786115
1657,42.3554,-71.1273,1407842748,1657,299,1171.5437627222493
1658,42.3151,-71.0541,1408971959,1658,172,1282.6747339132226
1659,42.2937,-71.054,1403099060,1659,282,4703.693435386673
1660,42.3541,-71.1318,1409139660,1660,474,375.5177094604513
1661,42.3587,-71.1406,1398695324,1661,242,2031.809156860603
1662,42.2974,-71.0658,1402649369,1662,498,2170.6185834919056
1663,42.2842,-71.0529,1410961280,1663,282,5269.270759255549
1664,42.2871,-71.1274,1389719817,1664,436,9235.02171196604
1665,42.3191,-71.0751,1409935213,1665,306,3428.8770939717033
1666,42.35,-71.1708,1412165682,1666,357,3760.964753734047
1667,42.2758,-71.0705,1409666162,1667,282,5203.901111962049
1668,42.3087,-71.0632,1408970472,1668,369,917.8630284780928
1669,42.306,-71.0611,1401954905,1669,489,1808.2210359101798
1670,42.3517,-71.1298,1400650567,1670,299,434.20343237276205
1671,42.3541,-71.1302,1405007389,1671,299,447.15578722801376
1672,42.3148,-71.0772,1414481581,1672,369,4179.491927630464
1673,42.3051,-71.0697,1409894975,1673,489,572.741334582679
1674,42.3517,-71.1349,1391067695,1674,345,551.185906356353
1675,42.2856,-71.1644,1402925569,1675,N,A
1676,42.3594,-71.0587,1406619365,1676,90,83.60968504801636
1677,42.3594,-71.0587,1402323518,1677,90,83.60968504801636
1678,42.288,-71.0566,1394465548,1678,282,3882.8913794201717
1679,42.3256,-71.1088,1412141372,1679,131,1151.413938759701
1680,42.3088,-71.0593,1417448830,1680,369,1249.685555859454
1681,42.3494,-71.149,1409845243,1681,485,518.6618313591304
1682,42.3594,-71.0587,1393224665,1682,90,83.60968504801636
1683,42.2748,-71.1522,1410501612,1683,N,A
1684,42.3481,-71.1347,1416836927,1684,176,199.40214820475612
1685,42.3614,-71.1432,1413372473,1685,259,2503.002200727625
1686,42.3405,-71.1587,1398944023,1686,225,1660.243407407533
1687,42.317,-71.1073,1406293233,1687,249,1718.2440067109396
1688,42.302,-71.0603,1412772102,1688,498,2180.7454619680893
1689,42.3582,-71.1283,1393482693,1689,245,1516.452088449303
1690,42.31,-71.1061,1407333561,1690,493,2934.246270259847
1691,42.2671,-71.1016,1401261323,1691,436,9933.278234331647
1692,42.2801,-71.1184,1405869450,1692,436,8173.25488336284
1693,42.3594,-71.0587,1410248832,1693,90,83.60968504801636
1694,42.2882,-71.131,1404303783,1694,N,A
1695,42.2906,-71.0471,1414063687,1695,282,6393.283928925775
1696,42.3102,-71.0828,1415860439,1696,489,4414.105127471842
1697,42.339,-71.1464,1396364252,1697,460,1061.406809207338
1698,42.3594,-71.0587,1406294184,1698,90,83.60968504801636
1699,42.3578,-71.1371,1411141451,1699,380,1413.878894381416
1700,42.3594,-71.0587,1403698865,1700,90,83.60968504801636
1701,42.3038,-71.0753,1401724315,1701,498,1950.1450719445604
1702,42.3464,-71.1046,1401454851,1702,116,1117.5281030382346
1703,42.3077,-71.0693,1391502614,1703,489,852.1169095759011
1704,42.3476,-71.1402,1400587079,1704,176,1659.9239178973626
1705,42.2655,-71.1666,1408969068,1705,N,A
1706,42.3444,-71.149,1405059158,1706,426,1720.3874323877183
1707,42.3251,-71.0814,1397197238,1707,159,4029.3931621152615
1708,42.2959,-71.0529,1410356747,1708,498,4911.848262571096
1709,42.3014,-71.0745,1396847369,1709,498,1821.5329463142045
1710,42.2886,-71.1383,1412088847,1710,N,A
1711,42.3009,-71.0824,1412170224,1711,498,3943.5996897330247
1712,42.2835,-71.1382,1402317049,1712,N,A
1713,42.2896,-71.0883,1412959325,1713,436,2323.292712663472
1714,42.3578,-71.1274,1393596663,1714,245,1639.4332730712783
1715,42.3116,-71.0903,1395649752,1715,493,2454.139764351731
1716,42.3594,-71.0587,1408353925,1716,90,83.60968504801636
1717,42.3255,-71.0845,1398153223,1717,159,4333.290869378631
1718,42.3579,-71.1272,1411556971,1718,245,1704.6611999606364
1719,42.2918,-71.1287,1406561661,1719,436,9284.037272178846
1720,42.3412,-71.1452,1397109137,1720,460,1916.9959205435237
1721,42.3175,-71.0579,1400830249,1721,454,1417.335441587125
1722,42.2959,-71.0529,1402755579,1722,498,4911.848262571096
1723,42.3519,-71.1338,1407427871,1723,353,445.98475026929066
1724,42.3462,-71.1055,1400491263,1724,100,1283.1749805601773
1725,42.2974,-71.0794,1402585033,1725,282,3581.101356384613
1726,42.3516,-71.1508,1405957677,1726,485,903.1543653324031
1727,42.2903,-71.064,1406724074,1727,282,1798.5142398263981
1728,42.3518,-71.1703,1406302575,1728,216,4107.185601221223
1729,42.3083,-71.1013,1418626694,1729,493,2691.3540760300784
1730,42.2743,-71.0932,1394432585,1730,436,7139.561854320231
1731,42.3594,-71.0587,1406813605,1731,90,83.60968504801636
1732,42.322,-71.1081,1410105697,1732,131,215.63834076571496
1733,42.3262,-71.1042,1413954975,1733,409,1275.1785420097647
1734,42.3531,-71.1493,1403625555,1734,259,1094.7339311806218
1735,42.3527,-71.1392,1404104921,1735,379,451.09456866208683
1736,42.2878,-71.0406,1412065544,1736,282,8199.505866809192
1737,42.3533,-71.1255,1401341341,1737,74,500.5278074438612
1738,42.3494,-71.1402,1391090720,1738,379,1579.2941476330607
1739,42.303,-71.0773,1411654431,1739,498,2476.407236603625
1740,42.3095,-71.0505,1403281015,1740,172,1154.272658082673
1741,42.322,-71.1081,1403102216,1741,131,215.63834076571496
1742,42.2964,-71.0548,1407589454,1742,498,4379.415376519138
1743,42.3523,-71.1396,1413292911,1743,379,623.2950849100596
1744,42.3127,-71.0568,1401458247,1744,172,937.4274240426108
1745,42.3073,-71.079,1395128504,1745,489,3118.192568400299
1746,42.3554,-71.1311,1408425991,1746,245,434.6902418280914
1747,42.358,-71.1289,1412683757,1747,245,1344.0844313905184
1748,42.3594,-71.0587,1402045070,1748,90,83.60968504801636
1749,42.3553,-71.128,1407842542,1749,299,1032.3436949763332
1750,42.3548,-71.1273,1403624852,1750,299,1009.6214942763467
1751,42.3602,-71.1425,1407160402,1751,259,2325.6026897635593
1752,42.3489,-71.1376,1396279905,1752,176,930.4201046228256
1753,42.2952,-71.06,1412576003,1753,282,3434.9187260584704
1754,42.2885,-71.0886,1402928819,1754,436,2555.055759287853
1755,42.3594,-71.0587,1409580586,1755,90,83.60968504801636
1756,42.295,-71.0607,1406723973,1756,282,3235.848438052623
1757,42.3191,-71.0751,1410958368,1757,306,3428.8770939717033
1758,42.3171,-71.0575,1404315343,1758,454,1599.1146032281238
1759,42.306,-71.0681,1392215524,1759,489,154.65729721057141
1760,42.2862,-71.0499,1398093040,1760,282,5804.231281383189
1761,42.3594,-71.0587,1408378500,1761,90,83.60968504801636
1762,42.3398,-71.1466,1404911585,1762,460,1290.0689769511016
1763,42.3027,-71.0575,1405683252,1763,498,2909.161123890504
1764,42.3025,-71.0755,1411893769,1764,498,1998.2871371535928
1765,42.3099,-71.0684,1395218822,1765,489,1550.9627558012744
1766,42.3535,-71.141,1395412343,1766,379,877.4057448237614
1767,42.304,-71.0721,1400050237,1767,498,1114.0143450929124
1768,42.3619,-71.1309,1395038623,1768,245,2340.1938406461136
1769,42.296,-71.0685,1402924224,1769,282,2232.262002189804
1770,42.2958,-71.074,1417513075,1770,282,2279.034662312659
1771,42.3165,-71.0554,1409756870,1771,172,1847.5897737459106
1772,42.3594,-71.0587,1405345689,1772,90,83.60968504801636
1773,42.3498,-71.1524,1399290793,1773,382,239.19282139475197
1774,42.3044,-71.0835,1392970151,1774,498,4189.06759296236
1775,42.3594,-71.0587,1409496546,1775,90,83.60968504801636
1776,42.3525,-71.1363,1403506784,1776,371,316.11829884426135
1777,42.3539,-71.1409,1391433467,1777,399,865.6222360897854
1778,42.2951,-71.0604,1402291103,1778,282,3323.9569463666667
1779,42.3549,-71.1323,1409919284,1779,128,243.5205940066909
1780,42.355,-71.1309,1412945201,1780,245,531.5708569920575
1781,42.2797,-71.118,1398424009,1781,436,8178.860417859109
1782,42.3405,-71.1589,1398943935,1782,225,1708.0579883877463
1783,42.2835,-71.0705,1418883087,1783,282,2398.02283601889
1784,42.2968,-71.0716,1398412565,1784,282,2463.5954333947566
1785,42.3507,-71.1571,1418638016,1785,216,735.38994144547
1786,42.2897,-71.089,1418890066,1786,436,2159.739560904767
1787,42.3219,-71.108,1401024479,1787,131,240.5215830632899
1788,42.2587,-71.1159,1402300155,1788,N,A
1789,42.3537,-71.1312,1409122372,1789,313,354.3665234512236
1790,42.3174,-71.0576,1400830457,1790,454,1497.1228605598285
1791,42.349,-71.1631,1408371463,1791,216,2020.1940721340575
1792,42.315,-71.0652,1410794061,1792,369,1559.9538804567273
1793,42.3008,-71.0856,1403102293,1793,436,3528.9196142094324
1794,42.2691,-71.091,1391088779,1794,436,9078.10127389597
1795,42.3468,-71.1505,1403624967,1795,426,777.7904950455529
1796,42.3016,-71.0732,1408373266,1796,498,1465.1310591521158
1797,42.3451,-71.1401,1403704169,1797,176,2025.5976102701698
1798,42.3116,-71.0745,1406013245,1798,489,2836.2182070144754
1799,42.3394,-71.1512,1401524805,1799,511,686.0722081250773
1800,42.3025,-71.0588,1407738794,1800,498,2561.2775064549373
1801,42.3122,-71.0588,1404897938,1801,369,1100.3160794642233
1802,42.3046,-71.1097,1407342198,1802,493,5031.106447963616
1803,42.3005,-71.0535,1404974004,1803,172,4043.0044470518446
1804,42.349,-71.1631,1414156236,1804,216,2020.1940721340575
1805,42.2864,-71.0839,1402589477,1805,282,3853.362234282661
1806,42.3594,-71.0587,1414481301,1806,90,83.60968504801636
1807,42.3101,-71.1067,1402989886,1807,493,3037.39157063513
1808,42.3128,-71.0762,1406731508,1808,489,3469.4001363015964
1809,42.2859,-71.0879,1402745656,1809,436,3433.8456673517576
1810,42.3311,-71.0985,1408109196,1810,388,460.2809935999302
1811,42.2914,-71.0671,1413982166,1811,282,1068.4874970470682
1812,42.2918,-71.0535,1414389411,1812,282,4692.876647632848
1813,42.3045,-71.0845,1403773924,1813,498,4463.274917457994
1814,42.3109,-71.0806,1398865537,1814,489,3981.458545459092
1815,42.3328,-71.105,1409649317,1815,194,396.11807502396977
1816,42.3578,-71.1275,1394430895,1816,245,1615.7237688682949
1817,42.3166,-71.1078,1406723901,1817,249,1785.9284006076489
1818,42.3482,-71.1345,1416836809,1818,176,137.22230597645648
1819,42.2851,-71.0872,1405424106,1819,436,3781.944326463139
1820,42.3116,-71.1021,1416558331,1820,493,1749.1568227494217
1821,42.349,-71.1544,1395125361,1821,257,325.4054919588844
1822,42.3443,-71.1388,1415781075,1822,176,1976.7771455424845
1823,42.3265,-71.1039,1413960286,1823,409,1392.8969885329227
1824,42.2932,-71.0644,1413820108,1824,282,2035.1992499887892
1825,42.2858,-71.0929,1409730694,1825,436,2976.3839488731555
1826,42.3446,-71.1515,1396531505,1826,426,1585.160673763551
1827,42.358,-71.1275,1393482331,1827,245,1652.845121568745
1828,42.3175,-71.0594,1403329587,1828,376,1206.6991174513469
1829,42.294,-71.0506,1414502091,1829,282,5623.565796836343
1830,42.3222,-71.1086,1402930983,1830,131,258.0476741173899
1831,42.3018,-71.0578,1414423497,1831,498,2862.7201628036023
1832,42.322,-71.1084,1400847091,1832,131,260.8118668083363
1833,42.3052,-71.0592,1410351224,1833,489,2327.124194358381
1834,42.2878,-71.1221,1402382921,1834,436,7779.778166198428
1835,42.2931,-71.0899,1398776425,1835,436,1322.4754548636106
1836,42.2863,-71.1439,1408973117,1836,N,A
1837,42.2947,-71.0693,1406524719,1837,282,1720.8316437823212
1838,42.3248,-71.112,1419926401,1838,131,1416.3385200264358
1839,42.3027,-71.0574,1404743751,1839,498,2936.3119922269243
1840,42.2859,-71.0879,1399267884,1840,436,3433.8456673517576
1841,42.3257,-71.0859,1412177629,1841,300,4048.528025526509
1842,42.2959,-71.0529,1401797946,1842,498,4911.848262571096
1843,42.3086,-71.1065,1405871147,1843,493,3363.571198008055
1844,42.3594,-71.0587,1394114497,1844,90,83.60968504801636
1845,42.3444,-71.1488,1409572843,1845,426,1736.837867890949
1846,42.3169,-71.1133,1395671046,1846,249,1702.514245509424
1847,42.279,-71.0892,1411020488,1847,436,5615.278313972145
1848,42.294,-71.0506,1419350818,1848,282,5623.565796836343
1849,42.2868,-71.0789,1403076640,1849,282,2550.767685817829
1850,42.301,-71.0855,1406705015,1850,436,3600.237111185585
1851,42.3248,-71.112,1409126961,1851,131,1416.3385200264358
1852,42.2931,-71.1372,1397214311,1852,N,A
1853,42.3544,-71.136,1412773192,1853,380,170.873215169287
1854,42.3594,-71.0587,1415627163,1854,90,83.60968504801636
1855,42.3095,-71.0752,1404231817,1855,489,2461.610276094586
1856,42.3442,-71.1387,1416227913,1856,176,1988.4291867037139
1857,42.3096,-71.0671,1404223831,1857,369,1349.4661854257647
1858,42.3041,-71.114,1415896671,1858,493,5968.429045767143
1859,42.3541,-71.1329,1418738544,1859,474,385.3302680423812
1860,42.3549,-71.1287,1409583423,1860,299,813.2715016195621
1861,42.3489,-71.152,1407426489,1861,382,115.40615275291302
1862,42.3594,-71.0587,1389336155,1862,90,83.60968504801636
1863,42.3594,-71.0587,1397478270,1863,90,83.60968504801636
1864,42.3516,-71.1314,1398688428,1864,213,162.16267559368734
1865,42.3594,-71.0587,1408977434,1865,90,83.60968504801636
1866,42.3339,-71.1034,1400857411,1866,175,153.90894858179507
1867,42.349,-71.1542,1412681220,1867,257,272.3848304184708
1868,42.341,-71.0788,1411370261,1868,19,280.5978791010291
1869,42.3594,-71.0587,1419612220,1869,90,83.60968504801636
1870,42.3594,-71.0587,1402504619,1870,90,83.60968504801636
1871,42.3594,-71.0587,1410359307,1871,90,83.60968504801636
1872,42.3147,-71.0713,1400595447,1872,369,2687.9308820176993
1873,42.3716,-71.036,1414041099,1873,392,845.0246426193114
1874,42.3585,-71.067,1402330028,1874,467,357.42689807447346
1875,42.3604,-71.1309,1410965778,1875,245,1808.794223579027
1876,42.2901,-71.047,1414515160,1876,282,6417.661116879577
1877,42.3594,-71.0587,1403006420,1877,90,83.60968504801636
1878,42.3601,-71.0702,1389022144,1878,500,258.7548839945471
1879,42.3516,-71.1728,1398148716,1879,357,4494.962731139108
1880,42.3343,-71.1032,1408108901,1880,289,138.03480391691235
1881,42.3594,-71.0587,1400499194,1881,90,83.60968504801636
1882,42.3848,-71.0192,1409229947,1882,508,2876.0055449628353
1883,42.3594,-71.0587,1400082886,1883,90,83.60968504801636
